Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-21 00:00:00-05:00,21.329999923706055,21.829999923706055,20.6299991607666,20.65999984741211,3100300,0.0,0.0
2023-02-22 00:00:00-05:00,20.530000686645508,21.190000534057617,20.329999923706055,20.520000457763672,2164900,0.0,0.0
2023-02-23 00:00:00-05:00,20.65999984741211,20.8700008392334,19.530000686645508,20.139999389648438,2862000,0.0,0.0
2023-02-24 00:00:00-05:00,19.709999084472656,20.079999923706055,19.540000915527344,19.540000915527344,2277600,0.0,0.0
2023-02-27 00:00:00-05:00,19.610000610351562,19.700000762939453,18.889999389648438,19.100000381469727,4006700,0.0,0.0
2023-02-28 00:00:00-05:00,19.059999465942383,19.520000457763672,18.950000762939453,19.229999542236328,3373800,0.0,0.0
2023-03-01 00:00:00-05:00,18.920000076293945,19.09000015258789,18.139999389648438,18.149999618530273,4210100,0.0,0.0
2023-03-02 00:00:00-05:00,18.149999618530273,18.399999618530273,17.6200008392334,18.190000534057617,2622100,0.0,0.0
2023-03-03 00:00:00-05:00,18.190000534057617,19.100000381469727,18.100000381469727,18.700000762939453,2505500,0.0,0.0
2023-03-06 00:00:00-05:00,18.520000457763672,19.5,18.520000457763672,18.649999618530273,2815300,0.0,0.0
2023-03-07 00:00:00-05:00,18.540000915527344,18.84000015258789,18.059999465942383,18.059999465942383,2375300,0.0,0.0
2023-03-08 00:00:00-05:00,18.049999237060547,18.3799991607666,17.6299991607666,18.170000076293945,3277800,0.0,0.0
2023-03-09 00:00:00-05:00,18.06999969482422,18.3799991607666,17.479999542236328,17.520000457763672,2652600,0.0,0.0
2023-03-10 00:00:00-05:00,17.530000686645508,17.770000457763672,16.850000381469727,17.25,2845500,0.0,0.0
2023-03-13 00:00:00-04:00,16.770000457763672,17.350000381469727,16.520000457763672,16.75,2959100,0.0,0.0
2023-03-14 00:00:00-04:00,17.3700008392334,17.40999984741211,16.399999618530273,16.90999984741211,3077400,0.0,0.0
2023-03-15 00:00:00-04:00,16.5,16.690000534057617,15.699999809265137,15.949999809265137,4541500,0.0,0.0
2023-03-16 00:00:00-04:00,16.0,16.770000457763672,15.529999732971191,16.760000228881836,4083000,0.0,0.0
2023-03-17 00:00:00-04:00,16.6200008392334,16.719999313354492,15.920000076293945,16.600000381469727,5105500,0.0,0.0
2023-03-20 00:00:00-04:00,16.649999618530273,17.270000457763672,16.25,16.8700008392334,4463700,0.0,0.0
2023-03-21 00:00:00-04:00,17.149999618530273,18.350000381469727,17.139999389648438,17.649999618530273,15882900,0.0,0.0
2023-03-22 00:00:00-04:00,26.600000381469727,27.0,23.049999237060547,23.8700008392334,66764700,0.0,0.0
2023-03-23 00:00:00-04:00,22.56999969482422,24.59000015258789,22.1299991607666,22.579999923706055,11168900,0.0,0.0
2023-03-24 00:00:00-04:00,22.31999969482422,23.989999771118164,22.100000381469727,23.979999542236328,8756400,0.0,0.0
2023-03-27 00:00:00-04:00,23.989999771118164,24.010000228881836,22.690000534057617,23.0,4580800,0.0,0.0
2023-03-28 00:00:00-04:00,22.969999313354492,23.540000915527344,22.219999313354492,23.149999618530273,5711700,0.0,0.0
2023-03-29 00:00:00-04:00,23.079999923706055,23.700000762939453,22.219999313354492,22.459999084472656,4161400,0.0,0.0
2023-03-30 00:00:00-04:00,22.600000381469727,22.829999923706055,22.110000610351562,22.5,3477600,0.0,0.0
2023-03-31 00:00:00-04:00,22.350000381469727,23.06999969482422,22.149999618530273,23.020000457763672,3880300,0.0,0.0
2023-04-03 00:00:00-04:00,22.940000534057617,23.850000381469727,22.65999984741211,23.170000076293945,4274500,0.0,0.0
2023-04-04 00:00:00-04:00,22.75,23.139999389648438,22.09000015258789,22.350000381469727,3421500,0.0,0.0
2023-04-05 00:00:00-04:00,22.469999313354492,22.469999313354492,21.229999542236328,22.06999969482422,3638100,0.0,0.0
2023-04-06 00:00:00-04:00,22.0,22.670000076293945,21.770000457763672,22.399999618530273,2506900,0.0,0.0
2023-04-10 00:00:00-04:00,21.850000381469727,22.43000030517578,21.81999969482422,22.3700008392334,2176100,0.0,0.0
2023-04-11 00:00:00-04:00,22.56999969482422,23.170000076293945,22.420000076293945,22.690000534057617,2540000,0.0,0.0
2023-04-12 00:00:00-04:00,22.899999618530273,23.280000686645508,22.260000228881836,22.260000228881836,2141100,0.0,0.0
2023-04-13 00:00:00-04:00,22.5,22.850000381469727,22.329999923706055,22.549999237060547,1803900,0.0,0.0
2023-04-14 00:00:00-04:00,22.739999771118164,23.25,22.31999969482422,22.459999084472656,2312400,0.0,0.0
2023-04-17 00:00:00-04:00,22.270000457763672,22.68000030517578,22.139999389648438,22.280000686645508,2066600,0.0,0.0
2023-04-18 00:00:00-04:00,22.139999389648438,22.31999969482422,21.5,21.610000610351562,2748700,0.0,0.0
2023-04-19 00:00:00-04:00,21.280000686645508,21.8700008392334,20.959999084472656,21.309999465942383,2539500,0.0,0.0
2023-04-20 00:00:00-04:00,20.8799991607666,21.56999969482422,20.059999465942383,20.219999313354492,2977400,0.0,0.0
2023-04-21 00:00:00-04:00,20.200000762939453,20.6200008392334,20.100000381469727,20.489999771118164,2085900,0.0,0.0
2023-04-24 00:00:00-04:00,20.149999618530273,20.40999984741211,19.809999465942383,19.93000030517578,2742400,0.0,0.0
2023-04-25 00:00:00-04:00,19.739999771118164,20.040000915527344,18.90999984741211,19.0,2560800,0.0,0.0
2023-04-26 00:00:00-04:00,18.979999542236328,19.229999542236328,18.649999618530273,18.649999618530273,2287600,0.0,0.0
2023-04-27 00:00:00-04:00,18.75,19.34000015258789,18.719999313354492,18.940000534057617,2238900,0.0,0.0
2023-04-28 00:00:00-04:00,18.920000076293945,19.719999313354492,18.8799991607666,19.290000915527344,2836600,0.0,0.0
2023-05-01 00:00:00-04:00,19.15999984741211,19.25,18.459999084472656,18.549999237060547,2356600,0.0,0.0
2023-05-02 00:00:00-04:00,18.450000762939453,18.579999923706055,18.059999465942383,18.579999923706055,1918300,0.0,0.0
2023-05-03 00:00:00-04:00,18.559999465942383,19.200000762939453,18.530000686645508,18.899999618530273,3184000,0.0,0.0
2023-05-04 00:00:00-04:00,19.25,19.479999542236328,18.920000076293945,19.350000381469727,2041800,0.0,0.0
2023-05-05 00:00:00-04:00,19.6200008392334,20.8799991607666,19.510000228881836,20.420000076293945,4357200,0.0,0.0
2023-05-08 00:00:00-04:00,20.459999084472656,20.989999771118164,20.09000015258789,20.510000228881836,2402800,0.0,0.0
2023-05-09 00:00:00-04:00,20.15999984741211,20.649999618530273,20.1200008392334,20.239999771118164,1522700,0.0,0.0
2023-05-10 00:00:00-04:00,20.450000762939453,20.959999084472656,20.3799991607666,20.760000228881836,2139900,0.0,0.0
2023-05-11 00:00:00-04:00,20.690000534057617,21.15999984741211,20.510000228881836,20.8799991607666,1652500,0.0,0.0
2023-05-12 00:00:00-04:00,20.829999923706055,20.979999542236328,20.229999542236328,20.690000534057617,2006100,0.0,0.0
2023-05-15 00:00:00-04:00,20.6200008392334,21.6299991607666,20.489999771118164,21.6200008392334,2602000,0.0,0.0
2023-05-16 00:00:00-04:00,21.5,22.100000381469727,21.420000076293945,21.989999771118164,2498000,0.0,0.0
2023-05-17 00:00:00-04:00,21.989999771118164,23.25,21.899999618530273,22.8700008392334,4573000,0.0,0.0
2023-05-18 00:00:00-04:00,22.899999618530273,23.299999237060547,22.68000030517578,23.049999237060547,2144400,0.0,0.0
2023-05-19 00:00:00-04:00,22.940000534057617,22.989999771118164,21.75,22.059999465942383,2668200,0.0,0.0
2023-05-22 00:00:00-04:00,22.100000381469727,24.360000610351562,21.989999771118164,24.209999084472656,6251600,0.0,0.0
2023-05-23 00:00:00-04:00,23.889999389648438,23.899999618530273,22.799999237060547,23.15999984741211,3786500,0.0,0.0
2023-05-24 00:00:00-04:00,23.1299991607666,23.520000457763672,22.729999542236328,23.270000457763672,1901000,0.0,0.0
2023-05-25 00:00:00-04:00,23.5,23.690000534057617,22.709999084472656,23.350000381469727,2494400,0.0,0.0
2023-05-26 00:00:00-04:00,23.469999313354492,23.709999084472656,23.059999465942383,23.25,2261900,0.0,0.0
2023-05-30 00:00:00-04:00,23.350000381469727,24.690000534057617,23.299999237060547,24.56999969482422,5037800,0.0,0.0
2023-05-31 00:00:00-04:00,24.510000228881836,24.799999237060547,23.8799991607666,24.049999237060547,4265200,0.0,0.0
2023-06-01 00:00:00-04:00,24.040000915527344,24.65999984741211,23.780000686645508,24.100000381469727,3845000,0.0,0.0
2023-06-02 00:00:00-04:00,24.290000915527344,24.93000030517578,24.280000686645508,24.639999389648438,3300700,0.0,0.0
2023-06-05 00:00:00-04:00,24.530000686645508,25.84000015258789,24.15999984741211,24.309999465942383,4201900,0.0,0.0
2023-06-06 00:00:00-04:00,24.010000228881836,25.25,24.0,24.690000534057617,3984300,0.0,0.0
2023-06-07 00:00:00-04:00,26.200000762939453,26.549999237060547,25.06999969482422,26.110000610351562,18001100,0.0,0.0
2023-06-08 00:00:00-04:00,20.299999237060547,22.0,20.100000381469727,21.440000534057617,19213300,0.0,0.0
2023-06-09 00:00:00-04:00,21.780000686645508,23.43000030517578,21.5,22.68000030517578,10342600,0.0,0.0
2023-06-12 00:00:00-04:00,22.850000381469727,24.299999237060547,22.739999771118164,24.299999237060547,7131400,0.0,0.0
2023-06-13 00:00:00-04:00,26.200000762939453,27.649999618530273,25.030000686645508,26.950000762939453,17160600,0.0,0.0
2023-06-14 00:00:00-04:00,26.719999313354492,27.079999923706055,24.899999618530273,25.700000762939453,7243700,0.0,0.0
2023-06-15 00:00:00-04:00,25.40999984741211,26.170000076293945,24.639999389648438,24.84000015258789,5501800,0.0,0.0
2023-06-16 00:00:00-04:00,25.020000457763672,25.110000610351562,24.420000076293945,24.559999465942383,4443500,0.0,0.0
2023-06-20 00:00:00-04:00,24.40999984741211,24.649999618530273,23.719999313354492,24.579999923706055,3250700,0.0,0.0
2023-06-21 00:00:00-04:00,24.84000015258789,25.100000381469727,24.100000381469727,24.43000030517578,2404700,0.0,0.0
2023-06-22 00:00:00-04:00,24.1299991607666,24.329999923706055,23.760000228881836,24.31999969482422,1889600,0.0,0.0
2023-06-23 00:00:00-04:00,23.780000686645508,24.149999618530273,23.68000030517578,23.700000762939453,2261000,0.0,0.0
2023-06-26 00:00:00-04:00,23.3799991607666,24.030000686645508,22.90999984741211,23.020000457763672,2525200,0.0,0.0
2023-06-27 00:00:00-04:00,23.290000915527344,23.600000381469727,23.0,23.579999923706055,2141500,0.0,0.0
2023-06-28 00:00:00-04:00,23.440000534057617,25.100000381469727,23.399999618530273,24.979999542236328,3493900,0.0,0.0
2023-06-29 00:00:00-04:00,24.959999084472656,25.469999313354492,24.6200008392334,24.899999618530273,3101000,0.0,0.0
2023-06-30 00:00:00-04:00,24.969999313354492,25.1299991607666,24.25,24.25,2803300,0.0,0.0
2023-07-03 00:00:00-04:00,24.290000915527344,25.110000610351562,24.209999084472656,24.90999984741211,1806600,0.0,0.0
2023-07-05 00:00:00-04:00,24.639999389648438,24.850000381469727,23.790000915527344,23.899999618530273,2263100,0.0,0.0
2023-07-06 00:00:00-04:00,23.520000457763672,23.56999969482422,22.81999969482422,22.829999923706055,2384600,0.0,0.0
2023-07-07 00:00:00-04:00,22.969999313354492,23.530000686645508,22.670000076293945,22.709999084472656,2447200,0.0,0.0
2023-07-10 00:00:00-04:00,22.610000610351562,23.559999465942383,22.0,23.540000915527344,3318200,0.0,0.0
2023-07-11 00:00:00-04:00,23.200000762939453,24.440000534057617,23.200000762939453,23.90999984741211,3057100,0.0,0.0
2023-07-12 00:00:00-04:00,24.25,24.309999465942383,23.440000534057617,23.440000534057617,1742200,0.0,0.0
2023-07-13 00:00:00-04:00,23.540000915527344,23.979999542236328,23.420000076293945,23.459999084472656,1912200,0.0,0.0
2023-07-14 00:00:00-04:00,23.489999771118164,23.719999313354492,22.940000534057617,22.969999313354492,2178800,0.0,0.0
2023-07-17 00:00:00-04:00,22.8799991607666,23.309999465942383,22.700000762939453,22.81999969482422,2026000,0.0,0.0
2023-07-18 00:00:00-04:00,22.719999313354492,23.799999237060547,22.68000030517578,23.079999923706055,2342000,0.0,0.0
2023-07-19 00:00:00-04:00,23.420000076293945,23.579999923706055,22.959999084472656,23.170000076293945,2250100,0.0,0.0
2023-07-20 00:00:00-04:00,23.010000228881836,23.219999313354492,22.65999984741211,22.90999984741211,2256700,0.0,0.0
2023-07-21 00:00:00-04:00,23.049999237060547,23.219999313354492,22.15999984741211,22.18000030517578,3167900,0.0,0.0
2023-07-24 00:00:00-04:00,22.420000076293945,23.040000915527344,22.200000762939453,23.040000915527344,2970400,0.0,0.0
2023-07-25 00:00:00-04:00,23.100000381469727,23.100000381469727,22.530000686645508,22.850000381469727,1672000,0.0,0.0
2023-07-26 00:00:00-04:00,22.700000762939453,22.989999771118164,22.479999542236328,22.700000762939453,1489200,0.0,0.0
2023-07-27 00:00:00-04:00,22.940000534057617,23.489999771118164,22.1299991607666,22.219999313354492,3370900,0.0,0.0
2023-07-28 00:00:00-04:00,22.020000457763672,22.489999771118164,21.790000915527344,21.93000030517578,2642100,0.0,0.0
2023-07-31 00:00:00-04:00,22.0,22.3799991607666,21.850000381469727,22.200000762939453,1973400,0.0,0.0
2023-08-01 00:00:00-04:00,21.950000762939453,22.0,21.260000228881836,21.5,2567100,0.0,0.0
2023-08-02 00:00:00-04:00,21.149999618530273,21.149999618530273,20.34000015258789,20.829999923706055,2625800,0.0,0.0
2023-08-03 00:00:00-04:00,20.8799991607666,21.18000030517578,20.739999771118164,20.93000030517578,1318700,0.0,0.0
2023-08-04 00:00:00-04:00,20.950000762939453,21.889999389648438,20.889999389648438,20.979999542236328,2406000,0.0,0.0
2023-08-07 00:00:00-04:00,20.899999618530273,21.239999771118164,20.479999542236328,21.06999969482422,1441300,0.0,0.0
2023-08-08 00:00:00-04:00,20.700000762939453,20.899999618530273,20.280000686645508,20.739999771118164,1431300,0.0,0.0
2023-08-09 00:00:00-04:00,20.850000381469727,20.850000381469727,19.81999969482422,19.93000030517578,2929600,0.0,0.0
2023-08-10 00:00:00-04:00,20.0,20.290000915527344,19.8700008392334,20.190000534057617,1432400,0.0,0.0
2023-08-11 00:00:00-04:00,20.030000686645508,20.3799991607666,19.969999313354492,20.190000534057617,1522900,0.0,0.0
2023-08-14 00:00:00-04:00,19.75,20.010000228881836,19.079999923706055,19.959999084472656,3329300,0.0,0.0
2023-08-15 00:00:00-04:00,19.770000457763672,19.780000686645508,19.09000015258789,19.329999923706055,2290300,0.0,0.0
2023-08-16 00:00:00-04:00,19.18000030517578,19.34000015258789,18.549999237060547,18.59000015258789,3015600,0.0,0.0
2023-08-17 00:00:00-04:00,18.790000915527344,18.809999465942383,18.299999237060547,18.3799991607666,2056800,0.0,0.0
2023-08-18 00:00:00-04:00,18.18000030517578,18.65999984741211,18.139999389648438,18.360000610351562,2029100,0.0,0.0
2023-08-21 00:00:00-04:00,18.299999237060547,18.81999969482422,18.200000762939453,18.479999542236328,2864700,0.0,0.0
2023-08-22 00:00:00-04:00,18.6200008392334,18.6200008392334,17.25,17.260000228881836,3782100,0.0,0.0
2023-08-23 00:00:00-04:00,17.25,17.34000015258789,16.8799991607666,16.889999389648438,2909100,0.0,0.0
2023-08-24 00:00:00-04:00,16.940000534057617,16.979999542236328,16.18000030517578,16.360000610351562,3624500,0.0,0.0
2023-08-25 00:00:00-04:00,16.5,17.18000030517578,16.450000762939453,17.1299991607666,3423500,0.0,0.0
2023-08-28 00:00:00-04:00,17.350000381469727,18.110000610351562,17.25,17.56999969482422,3007400,0.0,0.0
2023-08-29 00:00:00-04:00,17.600000381469727,18.549999237060547,17.600000381469727,18.239999771118164,2709200,0.0,0.0
2023-08-30 00:00:00-04:00,18.200000762939453,18.520000457763672,17.90999984741211,18.3700008392334,1884500,0.0,0.0
2023-08-31 00:00:00-04:00,18.40999984741211,19.420000076293945,18.149999618530273,18.549999237060547,4674100,0.0,0.0
2023-09-01 00:00:00-04:00,18.65999984741211,18.729999542236328,18.31999969482422,18.420000076293945,2135900,0.0,0.0
2023-09-05 00:00:00-04:00,18.450000762939453,19.34000015258789,18.260000228881836,19.229999542236328,3781300,0.0,0.0
2023-09-06 00:00:00-04:00,19.059999465942383,19.149999618530273,18.420000076293945,18.75,6107200,0.0,0.0
2023-09-07 00:00:00-04:00,19.1299991607666,19.479999542236328,17.610000610351562,18.889999389648438,5021300,0.0,0.0
2023-09-08 00:00:00-04:00,18.149999618530273,18.5,17.350000381469727,17.709999084472656,4689200,0.0,0.0
2023-09-11 00:00:00-04:00,17.850000381469727,17.850000381469727,16.899999618530273,17.020000457763672,3543800,0.0,0.0
2023-09-12 00:00:00-04:00,17.530000686645508,18.5,17.190000534057617,17.229999542236328,5179400,0.0,0.0
2023-09-13 00:00:00-04:00,17.309999465942383,17.93000030517578,17.270000457763672,17.809999465942383,3012600,0.0,0.0
2023-09-14 00:00:00-04:00,17.799999237060547,18.520000457763672,17.600000381469727,18.329999923706055,3078000,0.0,0.0
2023-09-15 00:00:00-04:00,18.360000610351562,18.610000610351562,18.149999618530273,18.219999313354492,6166600,0.0,0.0
2023-09-18 00:00:00-04:00,17.989999771118164,18.100000381469727,17.350000381469727,17.549999237060547,3694600,0.0,0.0
2023-09-19 00:00:00-04:00,17.59000015258789,17.639999389648438,17.1299991607666,17.520000457763672,2584200,0.0,0.0
2023-09-20 00:00:00-04:00,17.6299991607666,17.93000030517578,17.450000762939453,17.520000457763672,2129800,0.0,0.0
2023-09-21 00:00:00-04:00,17.280000686645508,17.31999969482422,16.649999618530273,17.020000457763672,2910700,0.0,0.0
2023-09-22 00:00:00-04:00,17.18000030517578,17.350000381469727,17.0,17.18000030517578,2100300,0.0,0.0
2023-09-25 00:00:00-04:00,17.0,17.719999313354492,16.850000381469727,17.670000076293945,2181200,0.0,0.0
2023-09-26 00:00:00-04:00,17.3799991607666,17.81999969482422,16.780000686645508,16.780000686645508,2726800,0.0,0.0
2023-09-27 00:00:00-04:00,16.8700008392334,17.260000228881836,16.809999465942383,17.149999618530273,1681300,0.0,0.0
2023-09-28 00:00:00-04:00,18.020000457763672,18.100000381469727,16.440000534057617,16.84000015258789,7431900,0.0,0.0
2023-09-29 00:00:00-04:00,17.049999237060547,17.260000228881836,16.399999618530273,16.459999084472656,3397000,0.0,0.0
2023-10-02 00:00:00-04:00,16.299999237060547,16.309999465942383,15.260000228881836,15.390000343322754,6087700,0.0,0.0
2023-10-03 00:00:00-04:00,15.289999961853027,15.289999961853027,14.569999694824219,14.600000381469727,4510300,0.0,0.0
2023-10-04 00:00:00-04:00,14.770000457763672,14.9399995803833,14.4399995803833,14.869999885559082,2586400,0.0,0.0
2023-10-05 00:00:00-04:00,14.699999809265137,14.979999542236328,14.579999923706055,14.710000038146973,1945100,0.0,0.0
2023-10-06 00:00:00-04:00,14.59000015258789,15.260000228881836,14.579999923706055,15.079999923706055,2467100,0.0,0.0
2023-10-09 00:00:00-04:00,14.770000457763672,15.5,14.720000267028809,15.399999618530273,2276300,0.0,0.0
2023-10-10 00:00:00-04:00,15.5,16.190000534057617,15.399999618530273,16.0,2915900,0.0,0.0
2023-10-11 00:00:00-04:00,16.010000228881836,16.09000015258789,15.739999771118164,15.819999694824219,2098200,0.0,0.0
2023-10-12 00:00:00-04:00,15.770000457763672,15.800000190734863,14.819999694824219,15.09000015258789,3180300,0.0,0.0
2023-10-13 00:00:00-04:00,14.920000076293945,15.109999656677246,14.779999732971191,14.920000076293945,1823300,0.0,0.0
2023-10-16 00:00:00-04:00,14.8100004196167,14.930000305175781,14.149999618530273,14.430000305175781,3508600,0.0,0.0
2023-10-17 00:00:00-04:00,14.25,14.829999923706055,14.100000381469727,14.119999885559082,3842400,0.0,0.0
2023-10-18 00:00:00-04:00,14.0,14.25,13.8100004196167,13.850000381469727,4045800,0.0,0.0
2023-10-19 00:00:00-04:00,13.800000190734863,13.850000381469727,12.899999618530273,13.15999984741211,5808000,0.0,0.0
2023-10-20 00:00:00-04:00,13.180000305175781,13.800000190734863,13.119999885559082,13.4399995803833,3661800,0.0,0.0
2023-10-23 00:00:00-04:00,13.279999732971191,13.59000015258789,13.039999961853027,13.4399995803833,2785500,0.0,0.0
2023-10-24 00:00:00-04:00,13.59000015258789,14.300000190734863,13.550000190734863,14.039999961853027,3738300,0.0,0.0
2023-10-25 00:00:00-04:00,14.010000228881836,14.010000228881836,13.609999656677246,13.710000038146973,1967300,0.0,0.0
2023-10-26 00:00:00-04:00,13.729999542236328,13.800000190734863,13.40999984741211,13.5,2036400,0.0,0.0
2023-10-27 00:00:00-04:00,13.510000228881836,13.619999885559082,13.020000457763672,13.119999885559082,2481700,0.0,0.0
2023-10-30 00:00:00-04:00,13.149999618530273,13.270000457763672,12.59000015258789,12.800000190734863,3475900,0.0,0.0
2023-10-31 00:00:00-04:00,12.850000381469727,13.899999618530273,12.819999694824219,13.770000457763672,4574600,0.0,0.0
2023-11-01 00:00:00-04:00,13.779999732971191,13.800000190734863,13.010000228881836,13.010000228881836,3430100,0.0,0.0
2023-11-02 00:00:00-04:00,13.369999885559082,13.699999809265137,13.279999732971191,13.640000343322754,3566600,0.0,0.0
2023-11-03 00:00:00-04:00,13.899999618530273,14.399999618530273,13.829999923706055,13.869999885559082,2966200,0.0,0.0
2023-11-06 00:00:00-05:00,13.989999771118164,14.050000190734863,13.489999771118164,13.529999732971191,2164400,0.0,0.0
2023-11-07 00:00:00-05:00,13.470000267028809,13.789999961853027,13.229999542236328,13.640000343322754,2354400,0.0,0.0
2023-11-08 00:00:00-05:00,13.510000228881836,13.760000228881836,13.279999732971191,13.279999732971191,1705600,0.0,0.0
2023-11-09 00:00:00-05:00,13.25,13.319999694824219,12.699999809265137,12.699999809265137,2750100,0.0,0.0
2023-11-10 00:00:00-05:00,12.8100004196167,12.970000267028809,12.350000381469727,12.539999961853027,3872400,0.0,0.0
2023-11-13 00:00:00-05:00,12.5,12.529999732971191,11.829999923706055,12.140000343322754,4318500,0.0,0.0
2023-11-14 00:00:00-05:00,12.75,13.390000343322754,12.6899995803833,12.899999618530273,5187500,0.0,0.0
2023-11-15 00:00:00-05:00,13.149999618530273,13.5,13.029999732971191,13.270000457763672,4121600,0.0,0.0
2023-11-16 00:00:00-05:00,13.140000343322754,13.1899995803833,12.520000457763672,12.529999732971191,3425800,0.0,0.0
2023-11-17 00:00:00-05:00,12.520000457763672,13.0600004196167,12.520000457763672,13.029999732971191,3414200,0.0,0.0
2023-11-20 00:00:00-05:00,13.0,13.199999809265137,12.800000190734863,12.800000190734863,2294900,0.0,0.0
2023-11-21 00:00:00-05:00,12.649999618530273,12.720000267028809,12.260000228881836,12.550000190734863,3710100,0.0,0.0
2023-11-22 00:00:00-05:00,12.5600004196167,12.710000038146973,12.1899995803833,12.289999961853027,2358800,0.0,0.0
2023-11-24 00:00:00-05:00,12.220000267028809,12.40999984741211,12.180000305175781,12.199999809265137,1232500,0.0,0.0
2023-11-27 00:00:00-05:00,12.180000305175781,12.329999923706055,11.890000343322754,11.90999984741211,3710600,0.0,0.0
2023-11-28 00:00:00-05:00,11.899999618530273,13.550000190734863,11.890000343322754,13.489999771118164,14192900,0.0,0.0
2023-11-29 00:00:00-05:00,15.489999771118164,17.559999465942383,14.699999809265137,16.25,61172800,0.0,0.0
2023-11-30 00:00:00-05:00,16.290000915527344,16.329999923706055,14.319999694824219,14.550000190734863,16537200,0.0,0.0
2023-12-01 00:00:00-05:00,14.520000457763672,15.989999771118164,14.5,15.300000190734863,13378700,0.0,0.0
2023-12-04 00:00:00-05:00,15.289999961853027,17.40999984741211,14.90999984741211,16.979999542236328,20098700,0.0,0.0
2023-12-05 00:00:00-05:00,16.469999313354492,16.719999313354492,14.869999885559082,14.90999984741211,14220100,0.0,0.0
2023-12-06 00:00:00-05:00,15.359999656677246,15.699999809265137,14.640000343322754,14.84000015258789,12691300,0.0,0.0
2023-12-07 00:00:00-05:00,13.710000038146973,16.520000457763672,13.5600004196167,16.360000610351562,19840700,0.0,0.0
2023-12-08 00:00:00-05:00,15.829999923706055,16.479999542236328,15.470000267028809,15.550000190734863,10401400,0.0,0.0
2023-12-11 00:00:00-05:00,15.449999809265137,15.6899995803833,14.979999542236328,15.069999694824219,4961200,0.0,0.0
2023-12-12 00:00:00-05:00,15.119999885559082,15.359999656677246,14.84000015258789,15.220000267028809,4210700,0.0,0.0
2023-12-13 00:00:00-05:00,15.220000267028809,16.799999237060547,15.1899995803833,16.690000534057617,9086900,0.0,0.0
2023-12-14 00:00:00-05:00,17.139999389648438,17.8799991607666,16.799999237060547,17.440000534057617,10750700,0.0,0.0
2023-12-15 00:00:00-05:00,17.399999618530273,17.579999923706055,17.010000228881836,17.260000228881836,7119100,0.0,0.0
2023-12-18 00:00:00-05:00,17.239999771118164,18.510000228881836,17.100000381469727,17.860000610351562,7352200,0.0,0.0
2023-12-19 00:00:00-05:00,17.889999389648438,18.59000015258789,17.229999542236328,17.719999313354492,5447100,0.0,0.0
2023-12-20 00:00:00-05:00,17.530000686645508,18.3799991607666,16.889999389648438,16.93000030517578,5553000,0.0,0.0
2023-12-21 00:00:00-05:00,17.190000534057617,17.34000015258789,16.59000015258789,16.979999542236328,3975300,0.0,0.0
2023-12-22 00:00:00-05:00,16.780000686645508,17.200000762939453,16.450000762939453,16.969999313354492,3329900,0.0,0.0
2023-12-26 00:00:00-05:00,16.979999542236328,17.40999984741211,16.81999969482422,17.360000610351562,3079600,0.0,0.0
2023-12-27 00:00:00-05:00,17.43000030517578,18.3700008392334,17.3700008392334,18.3700008392334,4800100,0.0,0.0
2023-12-28 00:00:00-05:00,18.049999237060547,18.31999969482422,17.850000381469727,18.06999969482422,3574800,0.0,0.0
2023-12-29 00:00:00-05:00,18.040000915527344,18.15999984741211,17.459999084472656,17.530000686645508,4536700,0.0,0.0
2024-01-02 00:00:00-05:00,17.25,17.600000381469727,16.579999923706055,16.670000076293945,4428000,0.0,0.0
2024-01-03 00:00:00-05:00,16.299999237060547,16.829999923706055,15.899999618530273,16.690000534057617,4193600,0.0,0.0
2024-01-04 00:00:00-05:00,16.510000228881836,16.75,16.309999465942383,16.360000610351562,2671500,0.0,0.0
2024-01-05 00:00:00-05:00,16.15999984741211,16.520000457763672,15.960000038146973,15.960000038146973,2619200,0.0,0.0
2024-01-08 00:00:00-05:00,15.779999732971191,16.1200008392334,15.699999809265137,15.789999961853027,3031100,0.0,0.0
2024-01-09 00:00:00-05:00,15.59000015258789,15.619999885559082,15.119999885559082,15.15999984741211,3105300,0.0,0.0
2024-01-10 00:00:00-05:00,15.119999885559082,15.760000228881836,14.970000267028809,15.729999542236328,3191700,0.0,0.0
2024-01-11 00:00:00-05:00,15.649999618530273,15.800000190734863,15.239999771118164,15.25,2992200,0.0,0.0
2024-01-12 00:00:00-05:00,15.300000190734863,15.619999885559082,14.729999542236328,14.75,2479800,0.0,0.0
2024-01-16 00:00:00-05:00,14.600000381469727,14.619999885559082,13.930000305175781,13.979999542236328,3581200,0.0,0.0
2024-01-17 00:00:00-05:00,13.859999656677246,14.109999656677246,13.710000038146973,14.079999923706055,2706200,0.0,0.0
2024-01-18 00:00:00-05:00,14.199999809265137,14.770000457763672,14.050000190734863,14.289999961853027,3906000,0.0,0.0
2024-01-19 00:00:00-05:00,14.359999656677246,14.600000381469727,14.09000015258789,14.510000228881836,2396200,0.0,0.0
2024-01-22 00:00:00-05:00,14.5,15.15999984741211,14.300000190734863,14.899999618530273,3606500,0.0,0.0
2024-01-23 00:00:00-05:00,15.0,15.020000457763672,14.050000190734863,14.180000305175781,3495300,0.0,0.0
2024-01-24 00:00:00-05:00,14.279999732971191,14.380000114440918,13.819999694824219,13.949999809265137,2513800,0.0,0.0
